"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.413742209E1,2.129014015E0,-4.479962349E0,-5.175675392E0,7.168708328E0
4.413989558E1,1.593021631E0,-5.681757450E0,-6.114260197E0,8.497309185E0
4.414236907E1,9.032905698E-1,-6.773482800E0,-6.875177860E0,9.693506780E0
4.414484256E1,1.274178028E-1,-7.750352383E0,-7.512266636E0,1.079436646E1
4.414731605E1,-6.191428304E-1,-8.502297401E0,-8.019545555E0,1.170408091E1
4.414978948E1,-1.361516118E0,-9.167501450E0,-8.206783295E0,1.237934170E1
4.415226297E1,-2.099103689E0,-9.608379364E0,-8.158926964E0,1.277870414E1
4.415473651E1,-2.802593470E0,-1.016829967E1,-7.871190071E0,1.316071737E1
4.415721000E1,-3.420539856E0,-1.072403336E1,-7.435696602E0,1.349053625E1
4.415968349E1,-3.918845177E0,-1.126959610E1,-6.750751019E0,1.370889431E1
4.416215698E1,-4.368695736E0,-1.194975662E1,-6.008975983E0,1.407089116E1
4.416463047E1,-4.919044971E0,-1.272562885E1,-5.151747227E0,1.458352264E1
4.416710396E1,-5.474778175E0,-1.351526070E1,-4.074378967E0,1.514054265E1
4.416957745E1,-5.948556900E0,-1.429113293E1,-2.920439959E0,1.575280226E1
4.417205094E1,-6.341578007E0,-1.503829193E1,-1.732403636E0,1.641240562E1
4.417452443E1,-6.638288021E0,-1.579980755E1,-5.784648657E-1,1.714746069E1
4.417699792E1,-6.882356167E0,-1.652243996E1,5.228317380E-1,1.790617775E1
4.417947141E1,-6.820142746E0,-1.730309868E1,1.437488198E0,1.865416691E1
4.418194490E1,-6.906284332E0,-1.780619049E1,2.207977057E0,1.922582497E1
4.418441839E1,-6.925426960E0,-1.812204170E1,2.821137905E0,1.960430445E1
4.418689188E1,-6.729215622E0,-1.832782555E1,3.280559778E0,1.979781818E1
4.418936537E1,-6.480361938E0,-1.830389595E1,3.472583771E0,1.972527657E1
4.419183886E1,-6.025725842E0,-1.810289955E1,3.831507206E0,1.946033894E1
4.419431235E1,-5.589633465E0,-1.766202164E1,4.430311203E0,1.904779956E1
4.419678584E1,-4.967499733E0,-1.705903053E1,5.100301266E0,1.848511967E1
4.419925933E1,-4.335196495E0,-1.624487305E1,5.780461311E0,1.777930150E1
4.420173282E1,-3.841676712E0,-1.534935951E1,6.172883987E0,1.698428138E1
4.420420630E1,-3.286541939E0,-1.448734474E1,6.249454498E0,1.611645734E1
4.420667980E1,-2.788236618E0,-1.361635685E1,6.125027657E0,1.518866028E1
4.420915328E1,-2.347957134E0,-1.287876987E1,5.804389477E0,1.432014502E1
4.421162677E1,-1.874178290E0,-1.221296692E1,5.344369411E0,1.346222083E1
4.421410026E1,-1.390229940E0,-1.167218876E1,4.827519894E0,1.270738675E1
4.421657375E1,-9.403793216E-1,-1.123609734E1,4.214358807E0,1.203723460E1
4.421904724E1,-5.090730190E-1,-1.079581738E1,3.620938778E0,1.139824661E1
4.422152073E1,-4.486542568E-2,-1.035494041E1,3.122633457E0,1.081562035E1
4.422399422E1,3.194418252E-1,-9.957731247E0,2.490928411E0,1.026952672E1
4.422646771E1,6.735795736E-1,-9.550951958E0,1.935195327E0,9.768284071E0
4.422894120E1,1.056431174E0,-9.067003250E0,1.480558991E0,9.247629409E0
4.423141469E1,1.406381488E0,-8.569295883E0,9.631111026E-1,8.737180542E0
4.423388813E1,1.693520188E0,-8.214560509E0,6.424728632E-1,8.411883639E0
4.423636162E1,1.942373753E0,-7.984848976E0,4.893322289E-1,8.232258195E0
4.423883511E1,2.196012974E0,-7.740781307E0,2.398804724E-1,8.049826760E0
4.424130860E1,2.435893536E0,-7.362715244E0,-4.725824669E-2,7.755345668E0
4.424378209E1,2.751745939E0,-7.189833641E0,-1.381855011E-1,7.699669391E0
4.424625552E1,3.125026464E0,-7.070192814E0,-3.056831062E-1,7.736075167E0
4.424872901E1,3.403192043E0,-7.022336483E0,-4.588237405E-1,7.816997185E0
4.425120250E1,3.513261795E0,-6.921837807E0,-5.832505226E-1,7.784280843E0
4.425367605E1,3.742972851E0,-6.783053875E0,-6.837490797E-1,7.777350348E0
4.425614953E1,4.030111313E0,-6.759125710E0,-9.044869542E-1,7.921216712E0
4.425862302E1,4.259822369E0,-6.653841496E0,-1.153340459E0,7.984352665E0
4.426109651E1,4.398606300E0,-6.548557281E0,-1.464407444E0,8.023454930E0
4.426357000E1,4.456632137E0,-6.500700951E0,-1.718046665E0,8.066744523E0
4.426604349E1,4.619344234E0,-6.457630157E0,-1.890928149E0,8.161797454E0
4.426851698E1,4.762913704E0,-6.347560406E0,-2.178066730E0,8.229267570E0
4.427099042E1,4.762913704E0,-6.251847267E0,-2.335993052E0,8.199256353E0
4.427346396E1,4.786841869E0,-6.174678802E0,-2.402992249E0,8.174037261E0
4.427593745E1,4.772484779E0,-6.189035892E0,-2.465205431E0,8.194999333E0
4.427841094E1,4.715056896E0,-6.290132523E0,-2.546561480E0,8.263322822E0
4.428088443E1,4.638486862E0,-6.409773827E0,-2.560918331E0,8.316192854E0
4.428335792E1,4.523631096E0,-6.543771744E0,-2.446063042E0,8.322704568E0
4.428583141E1,4.379463673E0,-6.730412006E0,-2.173281193E0,8.318731813E0
4.428830490E1,4.188037872E0,-6.940980434E0,-1.857428551E0,8.316664682E0
4.429077839E1,3.967898130E0,-7.156334400E0,-1.526620865E0,8.323935901E0
4.429325183E1,3.733401537E0,-7.377072334E0,-1.172483087E0,8.350700560E0
4.429572532E1,3.446262836E0,-7.582854748E0,-8.374879360E-1,8.371248396E0
4.429819881E1,3.201596737E0,-7.846065521E0,-4.492524564E-1,8.486035211E0
4.430067230E1,2.924029350E0,-8.133204460E0,-4.725824669E-2,8.642985351E0
4.430314578E1,2.660818815E0,-8.401798248E0,2.691925466E-1,8.817178415E0
4.430561922E1,2.325225353E0,-8.650651932E0,5.611169338E-1,8.975260665E0
4.430809271E1,1.966302037E0,-8.866005898E0,7.668996453E-1,9.113755502E0
4.431056620E1,1.616949916E0,-9.047860146E0,9.391828775E-1,9.239067308E0
4.431303974E1,1.271785259E0,-9.224929810E0,1.082752228E0,9.374919740E0
4.431551323E1,9.176474810E-1,-9.393025398E0,1.135394335E0,9.505794198E0
4.431798672E1,5.300102234E-1,-9.507881165E0,1.183250785E0,9.595873983E0
4.432046021E1,2.231307179E-1,-9.574879646E0,1.173679471E0,9.649125922E0
4.432293370E1,-8.315058798E-2,-9.708877563E0,1.125823021E0,9.774287444E0
4.432540719E1,-2.793620527E-1,-9.919445992E0,1.140179992E0,9.988666695E0
4.432788063E1,-5.760720372E-1,-9.919445992E0,1.111466169E0,9.998131066E0
4.433035412E1,-8.159525394E-1,-9.818947792E0,9.870393276E-1,9.902108913E0
4.433282766E1,-9.834501147E-1,-9.799804688E0,8.769695163E-1,9.887993809E0
4.433530115E1,-1.141376376E0,-9.823733330E0,7.477570772E-1,9.918045030E0
4.433777464E1,-1.284945726E0,-9.795019150E0,5.563312769E-1,9.894593986E0
4.434024813E1,-1.438086390E0,-9.747162819E0,2.979064286E-1,9.857181328E0
4.434272162E1,-1.552941918E0,-9.775876999E0,8.195417374E-2,9.898793673E0
4.434519511E1,-1.715653777E0,-9.598808289E0,-6.161518395E-2,9.751122237E0
4.434766860E1,-1.821536183E0,-9.388239861E0,-2.482553422E-1,9.566539210E0
4.435014209E1,-1.773081541E0,-9.306285858E0,-4.061816335E-1,9.482392005E0
4.435261558E1,-1.734796405E0,-9.244071960E0,-5.449653864E-1,9.421219255E0
4.435508907E1,-1.720439434E0,-9.296713829E0,-6.454638839E-1,9.476572349E0
4.435756256E1,-1.619940877E0,-9.330213547E0,-6.598208547E-1,9.492758126E0
4.436003604E1,-1.576870084E0,-9.119645119E0,-7.076773047E-1,9.281985430E0
4.436250953E1,-1.476371527E0,-8.990432739E0,-7.507480979E-1,9.141727213E0
4.436498302E1,-1.366301775E0,-8.942576408E0,-7.172485590E-1,9.074739603E0
4.436745651E1,-1.098305583E0,-8.942576408E0,-6.646065116E-1,9.034248712E0
4.436993000E1,-9.212366939E-1,-9.090931892E0,-5.928218365E-1,9.156700140E0
4.437240344E1,-7.770691514E-1,-9.047860146E0,-5.401797295E-1,9.097219565E0
4.437487693E1,-6.287141442E-1,-8.980861664E0,-5.018945336E-1,9.016820716E0
4.437735042E1,-4.372883439E-1,-8.976076126E0,-4.444667995E-1,8.997706066E0
4.437982391E1,-2.219343036E-1,-9.057432175E0,-3.056831062E-1,9.065306095E0
4.438229740E1,-5.922235921E-2,-9.081359863E0,-2.195414752E-1,9.084206224E0
4.438477084E1,7.477571070E-2,-9.129216194E0,-1.286142170E-1,9.130428322E0
4.438724433E1,2.470589429E-1,-9.134002686E0,-3.768695518E-2,9.137421052E0
4.438971782E1,4.725824594E-1,-9.229715347E0,1.202393398E-1,9.242588224E0
4.439219136E1,6.352944374E-1,-9.287142754E0,2.835494876E-1,9.313163794E0
4.439466485E1,9.032905698E-1,-9.359525681E0,4.223332107E-1,9.412492771E0
4.439713834E1,1.094716311E0,-9.412167549E0,6.376872063E-1,9.497049371E0
4.439961183E1,1.305882931E0,-9.455238342E0,8.721838593E-1,9.584757014E0
4.440208532E1,1.463809252E0,-9.579665184E0,1.077966571E0,9.750627390E0
4.440455880E1,1.616949916E0,-9.684949875E0,1.269392371E0,9.900714020E0
4.440703224E1,1.707877159E0,-9.866804123E0,1.447059512E0,1.011754166E1
4.440950573E1,1.794018745E0,-1.000080204E1,1.667199135E0,1.029631476E1
4.441197927E1,1.827518344E0,-1.012522888E1,1.882553220E0,1.045964100E1
4.441445276E1,1.832303882E0,-1.026401234E1,2.078764677E0,1.063148858E1
4.441692625E1,1.765304923E0,-1.036929703E1,2.231905222E0,1.075267517E1
4.441939974E1,1.655235052E0,-1.047039413E1,2.327618122E0,1.085296100E1
4.442187323E1,1.459023595E0,-1.050867844E1,2.428714991E0,1.088392066E1
4.442434672E1,1.271785259E0,-1.050867844E1,2.447857618E0,1.086470281E1
4.442682021E1,9.702895880E-1,-1.057567787E1,2.481357098E0,1.090612476E1
4.442929370E1,5.347958803E-1,-1.056132126E1,2.409572363E0,1.084590025E1
4.443176719E1,2.620140910E-1,-1.048475075E1,2.217548370E0,1.071989601E1
4.443424068E1,-1.357926875E-1,-1.052782154E1,2.207977057E0,1.075772414E1
4.443671417E1,-5.377869010E-1,-1.057089233E1,2.303689957E0,1.083235740E1
4.443918766E1,-9.068797827E-1,-1.056132126E1,2.313261271E0,1.084965969E1
4.444166115E1,-1.261017561E0,-1.057089233E1,2.308475733E0,1.089325435E1
4.444413464E1,-1.672582984E0,-1.058524895E1,2.371287346E0,1.097579304E1
4.444660813E1,-2.084746838E0,-1.068096161E1,2.395215511E0,1.114298737E1
4.444908162E1,-2.400599241E0,-1.078624630E1,2.380858421E0,1.130373712E1
4.445155511E1,-2.716451883E0,-1.087238789E1,2.274976015E0,1.143518452E1
4.445402860E1,-2.918047190E0,-1.095374393E1,2.193620205E0,1.154605886E1
4.445650209E1,-3.104687452E0,-1.108774185E1,2.093121529E0,1.170291679E1
4.445897558E1,-3.276970625E0,-1.132223892E1,1.906481385E0,1.194011315E1
4.446144907E1,-3.382254839E0,-1.147119141E1,1.518844128E0,1.205548703E1
4.446392256E1,-3.516252756E0,-1.162433243E1,1.231107235E0,1.220675071E1
4.446639604E1,-3.626322746E0,-1.172961617E1,1.054038405E0,1.232254475E1
4.446886953E1,-3.616751432E0,-1.186840057E1,6.999006271E-1,1.242697405E1
4.447134302E1,-3.583251953E0,-1.202154064E1,4.175475538E-1,1.255115453E1
4.447381651E1,-3.564109325E0,-1.209811115E1,3.457628787E-1,1.261692200E1
4.447629000E1,-3.501895905E0,-1.220339584E1,2.255235314E-1,1.269791345E1
4.447876349E1,-3.320041418E0,-1.215075302E1,2.931207791E-2,1.259620313E1
4.448123698E1,-3.243471146E0,-1.216989613E1,-2.811566554E-2,1.259473173E1
4.448371047E1,-3.142972469E0,-1.218425274E1,5.802594870E-2,1.258322923E1
4.448618396E1,-2.965903759E0,-1.215553856E1,1.537388563E-1,1.251308669E1
4.448865745E1,-2.821736097E0,-1.219861031E1,3.218346536E-1,1.252484992E1
4.449113094E1,-2.711666346E0,-1.218425274E1,5.563312769E-1,1.249474504E1
4.449360443E1,-2.491526604E0,-1.216989613E1,7.525427341E-1,1.244509530E1
4.449607792E1,-2.271386862E0,-1.213161087E1,9.535398483E-1,1.237919298E1
4.449855141E1,-2.075175524E0,-1.209332561E1,1.125823021E0,1.232162146E1
4.450102490E1,-1.864607096E0,-1.208375454E1,1.332203984E0,1.229913212E1
4.450349839E1,-1.576870084E0,-1.211725426E1,1.451845169E0,1.230537380E1
4.450597188E1,-1.289731383E0,-1.215553856E1,1.590628862E0,1.232682542E1
4.450844537E1,-1.026520967E0,-1.217468166E1,1.758126378E0,1.234372826E1
4.451091880E1,-8.015955687E-1,-1.221775246E1,1.892124534E0,1.238935696E1
4.451339230E1,-5.952146053E-1,-1.219382381E1,1.997408748E0,1.237066131E1
4.451586578E1,-2.745763958E-1,-1.215553856E1,1.968694806E0,1.231699107E1
4.451833927E1,-2.093719877E-2,-1.213639641E1,1.844268084E0,1.227574360E1
4.452081276E1,9.870393574E-2,-1.224646664E1,1.959123492E0,1.240257443E1
4.452328625E1,3.529413342E-1,-1.227517986E1,1.901695848E0,1.242662687E1
4.452575969E1,6.592226624E-1,-1.232782269E1,1.887338877E0,1.248886843E1
4.452823318E1,9.559326172E-1,-1.238525009E1,1.944766641E0,1.257339828E1
4.453070672E1,1.320239902E0,-1.245703506E1,1.959123492E0,1.267907413E1
4.453318021E1,1.487737536E0,-1.265863037E1,2.064407825E0,1.291185755E1
4.453565370E1,1.703091502E0,-1.290748310E1,2.462214470E0,1.325013739E1
4.453812719E1,1.918445587E0,-1.307976723E1,2.974278450E0,1.355016887E1
4.454060068E1,2.129014015E0,-1.318983650E1,3.458226919E0,1.380086305E1
4.454307417E1,2.253440619E0,-1.331904888E1,3.932005882E0,1.406896329E1
4.454554766E1,2.368894339E0,-1.351526070E1,4.540380955E0,1.445299247E1
4.454802115E1,2.459821701E0,-1.361157131E1,5.014159679E0,1.471283092E1
4.455047615E1,2.512463808E0,-1.372642708E1,5.406582832E0,1.496524015E1
4.455292870E1,2.541177750E0,-1.381735420E1,5.646463394E0,1.514131468E1
4.455540125E1,2.512463808E0,-1.387956810E1,5.646463394E0,1.519333518E1
4.455787375E1,2.397608280E0,-1.389392471E1,5.555535793E0,1.515432768E1
4.456034630E1,2.272583246E0,-1.387478256E1,5.488536835E0,1.509298719E1
4.456281881E1,2.152942181E0,-1.382692528E1,5.339583874E0,1.497765598E1
4.456529136E1,1.966302037E0,-1.375992680E1,5.229514122E0,1.485091738E1
4.456776386E1,1.727019787E0,-1.364507103E1,5.052444935E0,1.465256839E1
4.457028245E1,1.463809252E0,-1.350090313E1,4.846662045E0,1.441898942E1
4.457275615E1,1.113858938E0,-1.336211967E1,4.473381996E0,1.413499453E1
4.457522980E1,7.836494446E-1,-1.321376514E1,3.975076675E0,1.382095982E1
4.457770349E1,3.672982752E-1,-1.305583858E1,3.275774240E0,1.346553103E1
4.458017719E1,6.041877344E-2,-1.287398434E1,2.385644197E0,1.309329681E1
4.458265089E1,-1.836491376E-1,-1.267298698E1,1.480558991E0,1.276050081E1
4.458512453E1,-4.564309120E-1,-1.245703506E1,6.281159520E-1,1.248120913E1
4.458759823E1,-6.909275651E-1,-1.221296692E1,-1.764706671E-1,1.223376818E1
4.459007042E1,-8.446664214E-1,-1.196889877E1,-6.646065116E-1,1.201705875E1
4.459254407E1,-9.786644578E-1,-1.175833035E1,-1.019342422E0,1.184293779E1
4.459501771E1,-1.083948612E0,-1.152383423E1,-1.076770186E0,1.162467780E1
4.459749136E1,-1.088734269E0,-1.135095215E1,-9.523434043E-1,1.144274508E1
4.459996500E1,-1.083948612E0,-1.128395367E1,-7.076773047E-1,1.135796470E1
4.460243865E1,-1.069591761E0,-1.126959610E1,-4.636093974E-1,1.132972888E1
4.460491230E1,-1.021735311E0,-1.114995575E1,-3.296113312E-1,1.120152221E1
4.460738594E1,-9.930213690E-1,-1.105424213E1,-1.477568001E-1,1.109973841E1
4.460985828E1,-9.164510965E-1,-1.119781208E1,1.872383654E-1,1.123681166E1
4.461233188E1,-8.015955687E-1,-1.139402294E1,4.893322289E-1,1.143266199E1
4.461480552E1,-7.100701332E-1,-1.151904774E1,6.472585201E-1,1.155904857E1
4.461727912E1,-6.957131624E-1,-1.160040379E1,5.754738450E-1,1.163548688E1
4.461975276E1,-6.574280262E-1,-1.182054424E1,4.893322289E-1,1.184892079E1
4.462222636E1,-6.047859192E-1,-1.215553856E1,2.787638307E-1,1.217376659E1
4.462469995E1,-4.995017350E-1,-1.244267750E1,-1.333998591E-1,1.245341402E1
4.462717360E1,-4.612165689E-1,-1.271605778E1,-4.827519655E-1,1.273357356E1
4.462964620E1,-4.372883439E-1,-1.305583858E1,-8.614161611E-1,1.309153085E1
4.463211980E1,-3.559323549E-1,-1.335733414E1,-1.339980721E0,1.342909570E1
4.463459339E1,-1.692921966E-1,-1.372642708E1,-1.967498422E0,1.386775073E1
4.463706698E1,-2.093719877E-2,-1.406142235E1,-2.714059114E0,1.432096902E1
4.463954058E1,1.034895778E-1,-1.424806213E1,-3.475574970E0,1.466620626E1
4.464201412E1,3.385843933E-1,-1.432941818E1,-4.146163464E0,1.492104341E1
4.464448771E1,5.682953596E-1,-1.433420372E1,-4.706083775E0,1.509766805E1
4.464696131E1,9.559326172E-1,-1.431027603E1,-5.151747227E0,1.523936701E1
4.464943412E1,1.387238979E0,-1.417149258E1,-5.419743061E0,1.523578842E1
4.465190766E1,1.698305845E0,-1.400399494E1,-5.520241737E0,1.514824036E1
4.465438125E1,2.071586132E0,-1.383171082E1,-5.568098068E0,1.505361781E1
4.465685480E1,2.450250387E0,-1.362114334E1,-5.501099110E0,1.489299716E1
4.465932839E1,2.804388046E0,-1.339083385E1,-5.458028316E0,1.472987090E1
4.466180193E1,3.134597778E0,-1.315155125E1,-5.343173027E0,1.453748608E1
4.466427552E1,3.388834953E0,-1.295055389E1,-5.175675392E0,1.435230519E1
4.466674907E1,3.637688637E0,-1.279741383E1,-4.965106964E0,1.420066429E1
4.466922203E1,3.963112593E0,-1.265384388E1,-4.744369030E0,1.408314822E1
4.467169558E1,4.221537113E0,-1.251027489E1,-4.505086899E0,1.395077637E1
4.467416912E1,4.470989227E0,-1.241874981E1,-4.179663181E0,1.384502350E1
4.467664266E1,4.738985062E0,-1.227039433E1,-3.834498405E0,1.370123842E1
4.467911625E1,5.097908497E0,-1.222253799E1,-3.432504177E0,1.368068679E1
4.468158980E1,5.456831932E0,-1.219382381E1,-3.049652576E0,1.370280025E1
4.468406334E1,5.921638012E0,-1.222732353E1,-2.565704107E0,1.382592041E1
4.468653688E1,6.428916454E0,-1.215553856E1,-1.981855392E0,1.389301390E1
4.468900990E1,6.898507595E0,-1.222253799E1,-1.239482164E0,1.408957622E1
4.469148344E1,7.271788120E0,-1.222253799E1,-4.875376225E-1,1.423049649E1
4.469395698E1,7.640881062E0,-1.223689461E1,2.446661144E-1,1.442860057E1
4.469643052E1,7.961519241E0,-1.227996540E1,1.087537885E0,1.467535613E1
4.469890407E1,8.172087669E0,-1.223689461E1,1.767697692E0,1.482057224E1
4.470137761E1,8.258229256E0,-1.215075302E1,2.203191519E0,1.485574644E1
4.470385110E1,8.229515076E0,-1.201675510E1,2.481357098E0,1.477445277E1
4.470632464E1,8.200801849E0,-1.191147137E1,2.562713146E0,1.468685806E1
4.470879782E1,8.071588516E0,-1.174397373E1,2.433500528E0,1.445660351E1
4.471127131E1,8.009375572E0,-1.163868904E1,2.169692039E0,1.429394079E1
4.471374485E1,7.717451096E0,-1.155254745E1,1.911267042E0,1.402402745E1
4.471621839E1,7.482356548E0,-1.159561825E1,1.743769526E0,1.390987973E1
4.471869193E1,7.295716286E0,-1.167697430E1,1.628913999E0,1.386479591E1
4.472116547E1,7.032505512E0,-1.176311588E1,1.480558991E0,1.378474098E1
4.472363896E1,6.716653347E0,-1.174875927E1,1.365703583E0,1.360190879E1
4.472611250E1,6.304489613E0,-1.178704453E1,1.365703583E0,1.343674641E1
4.472858573E1,5.864210129E0,-1.180618668E1,1.375274777E0,1.325391961E1
4.473105922E1,5.428118229E0,-1.180618668E1,1.432702541E0,1.307299307E1
4.473353276E1,5.016552448E0,-1.178225899E1,1.447059512E0,1.288725753E1
4.473600631E1,4.581058979E0,-1.175833035E1,1.504487276E0,1.270857647E1
4.473847980E1,4.082753658E0,-1.172004509E1,1.566700578E0,1.250931193E1
4.474095334E1,3.613760471E0,-1.170090294E1,1.681556106E0,1.236114984E1
4.474342683E1,3.144168854E0,-1.167218876E1,1.738983870E0,1.221269230E1
4.474590037E1,2.574677229E0,-1.158126163E1,1.872981906E0,1.201093856E1
4.474837365E1,1.889731646E0,-1.146640587E1,2.040479422E0,1.179886035E1
4.475084714E1,1.070788145E0,-1.131266689E1,2.265404940E0,1.158684940E1
4.475332068E1,2.374876440E-1,-1.108774185E1,2.500499725E0,1.136868148E1
4.475579417E1,-4.037888348E-1,-1.090588760E1,2.792423964E0,1.126494836E1
4.475826771E1,-8.973084688E-1,-1.073838997E1,2.959921598E0,1.117494150E1
4.476074120E1,-1.347159147E0,-1.056610680E1,2.825923443E0,1.102013130E1
4.476321474E1,-1.720439434E0,-1.041296577E1,2.610569477E0,1.087220498E1
4.476568823E1,-2.103889227E0,-1.028315544E1,2.361716032E0,1.075859370E1
4.476816151E1,-2.357528448E0,-1.016351414E1,2.145763636E0,1.065172576E1
4.477063500E1,-2.477169752E0,-1.005823040E1,1.954337835E0,1.054152765E1
4.477310854E1,-2.615953445E0,-9.862018585E0,1.786840320E0,1.035835032E1
4.477558209E1,-2.730808735E0,-9.627521515E0,1.581057549E0,1.013144757E1
4.477805552E1,-2.855235577E0,-9.450452805E0,1.490130305E0,9.984183328E0
4.478052912E1,-2.845664263E0,-9.393025398E0,1.475773335E0,9.924950285E0
4.478300261E1,-2.802593470E0,-9.320642471E0,1.394417405E0,9.832258445E0
4.478547610E1,-2.673381090E0,-9.177073479E0,1.197607756E0,9.633270910E0
4.478794948E1,-2.529811859E0,-9.023932457E0,1.001396298E0,9.425184326E0
4.479042302E1,-2.371885538E0,-8.937790871E0,7.860422134E-1,9.280506937E0
4.479289651E1,-2.194816589E0,-8.842078209E0,6.616154313E-1,9.134402109E0
4.479537006E1,-2.003390789E0,-8.703293800E0,5.706881881E-1,8.949110718E0
4.479784349E1,-1.744367719E0,-8.559724808E0,4.127618968E-1,8.745403359E0
4.480031703E1,-1.524227977E0,-8.425726891E0,2.350948304E-1,8.565711537E0
4.480279058E1,-1.217946768E0,-8.291130066E0,1.495514158E-2,8.380122658E0
4.480526407E1,-8.350951076E-1,-8.109275818E0,-1.238285750E-1,8.153101965E0
4.480773735E1,-6.047859192E-1,-7.970492363E0,-2.913261652E-1,7.998711487E0
4.481021089E1,-3.032902777E-1,-7.812565804E0,-4.875376225E-1,7.833636599E0
4.481268438E1,-3.529413417E-2,-7.640282631E0,-7.220342159E-1,7.674405369E0
4.481515787E1,1.322034448E-1,-7.482356548E0,-9.571290612E-1,7.544483634E0
4.481763136E1,3.050848842E-1,-7.271189690E0,-1.191625714E0,7.374499856E0
4.482010490E1,5.491527915E-1,-7.055835724E0,-1.330409408E0,7.201137115E0
4.482257839E1,6.879364848E-1,-6.850052834E0,-1.406979680E0,7.026810959E0
4.482505188E1,8.362914920E-1,-6.625127792E0,-1.469193101E0,6.837413992E0
4.482752526E1,1.022931695E0,-6.428916454E0,-1.483550072E0,6.676696552E0
4.482999880E1,1.238285661E0,-6.251847267E0,-1.550549030E0,6.559203300E0
4.483247230E1,1.382453322E0,-6.031109333E0,-1.483550072E0,6.362890679E0
4.483494578E1,1.540379524E0,-5.820540905E0,-1.406979680E0,6.183126824E0
4.483741927E1,1.564307809E0,-5.547759533E0,-1.296909928E0,5.908186703E0
4.483989282E1,1.593021631E0,-5.413761139E0,-1.268195987E0,5.784016653E0
4.484236631E1,1.679163337E0,-5.274977684E0,-1.196411371E0,5.663601261E0
4.484483980E1,1.861017823E0,-5.054239750E0,-1.272981644E0,5.534366183E0
4.484731318E1,2.014158487E0,-4.877170563E0,-1.397408366E0,5.458605797E0
4.484978672E1,2.105085611E0,-4.762315273E0,-1.363908887E0,5.382497529E0
4.485226021E1,2.229512453E0,-4.594817638E0,-1.359123230E0,5.284911623E0
4.485473370E1,2.306082726E0,-4.393820763E0,-1.344766378E0,5.141213382E0
4.485720714E1,2.291725874E0,-4.192823410E0,-1.249053478E0,4.938816682E0
4.485968068E1,2.320439816E0,-3.986442566E0,-1.215553880E0,4.770087683E0
